Source;Target;weight
39500249;41495052;0.0244347015
39500261;39968551;0.0732663325
39500261;40380585;0.1200423767
39500261;41315418;0.2839070383
39501337;40525845;0.0883721355
39501337;40571768;0.5409358359
39501357;40060729;0.0698456154
39501357;40791329;0.0079036723
39501357;41352050;0.0617094417
39502002;40764077;0.10119294
39502003;39513476;0.0899779671
39502003;39805853;0.3414716656
39502003;39805854;0.3414716656
39502003;39833360;0.0607968684
39502003;39847908;0.0580894909
39502003;39850954;0.035984945
39502003;39965231;0.0623415085
39502003;40304872;0.0508283046
39502003;40525845;0.0639287806
39502003;40562613;0.0704794985
39502003;40764077;0.015866383
39502003;40830719;0.0986712978
39502003;40949066;0.1406433173
39502003;41182869;0.0677710727
39502003;41466533;0.0455976513
39502003;41545667;0.0467561314
39502009;40486829;0.0815304218
39502009;41305251;0.626996474
39502035;40060728;0.2253187361
39502035;41092932;0.1419051213
39502035;41272112;0.2634425325
39502035;41435656;0.3074610961
39502038;39579663;0.1463063098
39502038;40372119;0.0504903439
39502038;40396040;0.0538924177
39502038;40419548;0.1851312611
39502038;40484798;0.1070061968
39502038;40490885;0.0487307508
39502038;40573735;0.0974615017
39502038;40605451;0.1624612239
39502038;40632597;0.0954072072
39502038;40964681;0.1706906948
39502038;41216777;0.1214273546
39502038;41282860;0.0764986321
39502039;39509601;0.0346341714
39502039;39965231;0.0245987957
39502039;40101711;0.0713774721
39502039;40342982;0.0417584811
39502039;40442460;0.0442243835
39502039;40490885;0.0122993978
39502039;40527016;0.0926790557
39502039;40562613;0.042169364
39502039;40656852;0.0339777133
39502039;40715258;0.042169364
39502039;40947442;0.0254881524
39502039;41311604;0.0655457855
39502039;41379346;0.0301204768
39502046;39514771;0.3344348435
39502046;39768783;0.1437397475
39502046;39850941;0.3001731998
39502046;40026977;0.1000577333
39502046;40450259;0.1672174218
39506407;39652197;0.1095500597
39506407;40114736;0.3433217678
39506407;41379110;0.1095500597
39506407;41379119;0.0132423149
39507324;39507325;0.5386831619
39507324;39513475;0.1046365664
39507324;39958369;0.1176064179
39507324;40003760;0.0603094705
39507324;40150282;0.2957684878
39507324;40215542;0.0746518041
39507324;40278870;0.4055737249
39507324;40425561;0.1815541095
39507324;40480157;0.0357932576
39507324;40516752;0.0603094705
39507324;40785384;0.2215334985
39507324;41346110;0.1106030066
39507324;41379167;0.1124390989
39507324;41516905;0.0658264334
39507325;40785384;0.5149826517
39507450;40053594;0.0560341138
39507450;40215542;0.2111578062
39507450;41516905;0.0463481022
39507757;39530990;0.3164401802
39507757;39608232;0.0171007604
39507757;39705495;0.1024385719
39507757;39862778;0.07032004
39507757;39873348;0.0320861002
39507757;39942051;0.0675374681
39507757;39960458;0.014430675
39507757;40141255;0.0872107679
39507757;40143702;0.1043147009
39507757;40273297;0.3100670752
39507757;40302985;0.0677373226
39507757;40481844;0.0762044879
39507757;40495396;0.0552895572
39507757;40507847;0.0724022961
39507757;40771199;0.0310295555
39507757;41075299;0.061917837
39507757;41103843;0.0244592666
39507757;41322890;0.0077169102
39507757;41379225;0.0354540788
39507757;41474828;0.0506976854
39508501;39566734;0.0335239877
39508501;39673959;0.0355546038
39508501;39675639;0.0436991834
39508501;39697338;0.0361938779
39508501;39742856;0.0377394982
39508501;39804510;0.0355546038
39508501;39873364;0.0552049332
39508501;39883073;0.0209144728
39508501;39922086;0.0364159862
39508501;39965228;0.0222216274
39508501;39968551;0.011469227
39508501;40037737;0.0319467891
39508501;40092690;0.0355546038
39508501;40114752;0.0449355774
39508501;40157148;0.0558733128
39508501;40228012;0.0444432548
39508501;40260794;0.0945505435
39508501;40327111;0.0444432548
39508501;40388361;0.0395051154
39508501;40401081;0.028238633
39508501;40431006;0.0341911056
39508501;40450264;0.0888865096
39508501;40490405;0.0220149409
39508501;40490408;0.0296288365
39508501;40632831;0.0214564279
39508501;40645036;0.0323223671
39508501;40671224;0.0237030692
39508501;40694192;0.0136748476
39508501;40696391;0.0353807796
39508501;40718091;0.0348829796
39508501;40749392;0.0136748476
39508501;40786735;0.0053870612
39508501;40791329;0.0029719279
39508501;40800619;0.0253961456
39508501;40814320;0.0310291922
39508501;40984612;0.0323223671
39508501;41081016;0.0278414445
39508501;41132880;0.0367450187
39508501;41165317;0.020809135
39508501;41172093;0.0707615591
39508501;41216616;0.0395051154
39508501;41216771;0.0169307637
39508501;41292188;0.188697491
39508501;41343223;0.0237030692
39508501;41351575;0.0509828163
39508501;41352050;0.0136748476
39508501;41379115;0.1415231182
39508501;41379119;0.0068816301
39508501;41379121;0.0087398367
39508501;41379123;0.0654580064
39508501;41384185;0.0164517627
39508501;41401658;0.0843252586
39508501;41422152;0.0222216274
39508501;41435654;0.0538248867
39508501;41453851;0.0711092077
39508501;41457516;0.0153580632
39508501;41460485;0.0101584582
39508501;41474824;0.0131683718
39508501;41495052;0.0187129494
39508501;41507198;0.0444432548
39508501;41536445;0.0323223671
39508501;41547970;0.0131683718
39508506;39511586;0.0982799577
39508506;39604429;0.0597923458
39508506;39819417;0.0919456457
39508506;39883073;0.0404682179
39508506;40138132;0.0455779047
39508506;40244931;0.0982799577
39508506;40490405;0.0191099918
39508506;40671224;0.049615733
39508506;40782801;0.3874121903
39508506;40791329;0.0056244037
39508506;41216771;0.0327599859
39508506;41379119;0.0075599967
39508506;41384185;0.027178339
39508506;41384724;0.027178339
39508506;41461085;0.0759045402
39508538;39508540;0.2052141775
39508538;39511305;0.0576668465
39508538;39598777;0.0598323581
39508538;39805936;0.0618159712
39508538;39808099;0.0575199007
39508538;39833767;0.0803849016
39508538;39916050;0.047557943
39508538;39928170;0.0472847254
39508538;39952786;0.0237731994
39508538;39976907;0.0571725518
39508538;40143701;0.0252805184
39508538;40163012;0.0646408286
39508538;40194118;0.0355468263
39508538;40278865;0.0404093586
39508538;40327111;0.0709270881
39508538;40372121;0.063315648
39508538;40392374;0.0673411135
39508538;40481842;0.0701315531
39508538;40490883;0.0271860038
39508538;40497087;0.033739703
39508538;40632297;0.0879316555
39508538;40716159;0.0310347019
39508538;40791329;0.0065478386
39508538;40814636;0.01026221
39508538;41029801;0.0974165135
39508538;41201038;0.057124995
39508538;41379121;0.0157977004
39508538;41379237;0.0330823753
39508538;41379248;0.0762335602
39508538;41532133;0.0130660972
39508538;41536466;0.0176760486
39508540;40490883;0.0906760319
39508540;41029801;0.3249224477
39508542;39509646;1.3515025588
39508544;40490883;0.0288770965
39508544;41252136;0.0342174031
39509337;40053594;0.2305958221
39509600;39769940;0.0843989486
39509600;40710189;0.1828643887
39509600;40764077;0.0413126751
39509601;40116429;0.0555393783
39509601;40442460;0.1036428954
39509601;40611139;0.2347279166
39509601;40611141;0.2300137487
39509601;41247858;0.1225181942
39509601;41247962;0.1286572322
39509601;41247965;0.1271859953
39509601;41282860;0.0660689425
39509601;41379346;0.0891800929
39510791;40392375;0.0876413972
39510791;40696391;0.0766862226
39510811;39808099;0.0474599888
39510811;40053585;0.0717567946
39510811;40278865;0.0332219921
39510811;40481842;0.0415274902
39510812;39511586;0.0977615602
39510812;39513477;0.3376258262
39510812;39514720;0.1568495763
39510812;39765290;0.076036769
39510812;39804510;0.0684330921
39510812;39928170;0.0570275768
39510812;39952786;0.035600998
39510812;39976907;0.0557364123
39510812;39980704;0.0427706826
39510812;40060729;0.031105951
39510812;40138132;0.0620617013
39510812;40163010;0.0526408401
39510812;40235027;0.0684330921
39510812;40487715;0.1239469467
39510812;40487716;0.1398192028
39510812;40490405;0.0190091923
39510812;40632595;0.0684330921
39510812;40632604;0.0488807801
39510812;40694192;0.0420339109
39510812;40749392;0.047775966
39510812;40786735;0.0103087535
39510812;40789416;0.076036769
39510812;40800619;0.0488807801
39510812;40814320;0.0427706826
39510812;40816536;0.0622119019
39510812;40976747;0.0402547601
39510812;41109140;0.0342165461
39510812;41153193;0.0360174169
39510812;41216616;0.0847460974
39510812;41216771;0.059151196
39510812;41343223;0.0456220614
39510812;41379119;0.00752012
39510812;41405951;0.0622119019
39510812;41460485;0.0354907176
39510812;41474824;0.0253455897
39510812;41547970;0.0460064857
39510823;39572625;0.6685592276
39510830;39510831;0.5348473821
39510830;40201612;0.5919828754
39510830;40791329;0.0087485154
39510830;41109138;0.0869547781
39510838;40101711;0.2785663448
39510838;40791329;0.0093706403
39511305;39793510;0.0889052359
39511305;39808099;0.0508029919
39511305;39952786;0.0436071431
39511305;40278865;0.0355620944
39511305;40285119;0.0711241887
39511305;40372121;0.0418377581
39511305;40391358;0.1016059839
39511305;40439861;0.0418377581
39511305;40490408;0.0620583844
39511305;40716159;0.0418377581
39511305;40718091;0.0400749037
39511305;40791329;0.0035036546
39511305;40947963;0.0790268763
39511305;41109140;0.049754832
39511305;41132880;0.0496467075
39511305;41222585;0.0508029919
39511305;41379119;0.0081835232
39511305;41379121;0.0241950635
39511305;41379237;0.0418377581
39511305;41386901;0.170961154
39511305;41495052;0.0400749037
39511575;39673959;0.1253403314
39511575;40228012;0.1869938983
39511575;40694192;0.0482078198
39511575;40749392;0.0482078198
39511575;40786735;0.0226659271
39511575;41422152;0.0783377072
39511575;41453853;0.2130931268
39511575;41460485;0.0358115233
39511586;39513477;0.1253391213
39511586;39514720;0.1125690126
39511586;39518202;0.1705259913
39511586;39604429;0.1023155948
39511586;39673959;0.09005521
39511586;39765290;0.1194863513
39511586;39804510;0.2365933421
39511586;39838842;0.0173416262
39511586;39883073;0.1437823521
39511586;39896408;0.1136839942
39511586;39928170;0.124110093
39511586;39945248;0.045027605
39511586;39952786;0.0455778623
39511586;39965228;0.0562845063
39511586;39980704;0.1089070464
39511586;40060729;0.0676964144
39511586;40075314;0.0852629956
39511586;40138132;0.1234431241
39511586;40163010;0.1145631628
39511586;40235027;0.1489321116
39511586;40244931;0.1544399335
39511586;40327111;0.1125690126
39511586;40381912;0.14324471
39511586;40388361;0.1000613445
39511586;40450264;0.2251380251
39511586;40480157;0.0444850412
39511586;40490405;0.0599015749
39511586;40490408;0.0750460084
39511586;40632595;0.1075377162
39511586;40632604;0.1063800797
39511586;40671224;0.0600368067
39511586;40694192;0.0572815814
39511586;40711611;0.1418163971
39511586;40749392;0.0572815814
39511586;40789416;0.1194863513
39511586;40800619;0.139427819
39511586;40814320;0.1089070464
39511586;40816536;0.1774535879
39511586;40976747;0.0632574801
39511586;41081016;0.0787043037
39511586;41108492;0.1461651354
39511586;41109140;0.0537688581
39511586;41132880;0.0600368067
39511586;41153193;0.0783853219
39511586;41216771;0.1026884141
39511586;41343223;0.0992880744
39511586;41352050;0.0443747587
39511586;41379119;0.0236973263
39511586;41384185;0.0465070885
39511586;41401658;0.1461651354
39511586;41405951;0.0977615602
39511586;41422152;0.0562845063
39511586;41435654;0.1125690126
39511586;41460485;0.0425520319
39511586;41474824;0.0398287838
39511586;41547970;0.0551600413
39511603;39804510;0.1723806435
39511603;39960458;0.0448349485
39511603;40644133;0.1077379022
39511603;40671224;0.114920429
39511603;40791329;0.0084916573
39511603;40799805;0.2873010725
39511603;41352050;0.0663002475
39512944;39746370;0.1477262857
39512944;39916050;0.0737107235
39512944;39976907;0.0513071549
39512944;40337994;0.1523019732
39512944;40536947;0.2319238276
39512944;40642645;0.0461764394
39512944;40782803;0.230882197
39512944;40957688;0.1621064196
39512944;41109139;0.2351597328
39512944;41205771;0.1789201076
39512944;41222585;0.0763159949
39512944;41401670;0.1526319898
39512944;41443431;0.0839571626
39512944;41474824;0.0356508518
39513475;39579667;0.0417307025
39513475;39954992;0.0756362146
39513475;40215542;0.0595177418
39513475;40303641;0.0295912871
39513475;40425561;0.1134713185
39513475;40439861;0.0385324
39513475;40785384;0.1981487767
39513475;40786735;0.0100514623
39513475;41346110;0.0691268791
39513475;41516905;0.0349201338
39513476;39670218;0.315043039
39513476;40486829;0.1048809279
39513476;40680992;0.2062769399
39513476;40764077;0.0571403778
39513476;40830694;0.3437948999
39513476;40964679;0.2625358659
39513476;41182868;0.3044336961
39513477;39514720;0.1160071234
39513477;39804510;0.0877373849
39513477;39928170;0.0731144874
39513477;39952786;0.0398806295
39513477;40060729;0.0398806295
39513477;40138132;0.0516102264
39513477;40157141;0.090085743
39513477;40163010;0.0674902961
39513477;40235027;0.0877373849
39513477;40381912;0.1253391213
39513477;40437669;0.084368817
39513477;40490405;0.0243714958
39513477;40632604;0.0626695606
39513477;40694192;0.033745148
39513477;40749392;0.0632465237
39513477;40976747;0.0635899363
39513477;41153193;0.046177571
39513477;41165317;0.0469119899
39513477;41216771;0.0783052198
39513477;41343223;0.0584915899
39513477;41379119;0.0096414709
39513477;41460485;0.0469831319
39513477;41547970;0.0609040598
39513479;40075314;0.1435444544
39513479;40235027;0.0607940062
39513479;40465955;0.213419791
39513479;40480157;0.0199997755
39513479;40507855;0.0306663224
39513479;40799799;0.2894787724
39513479;41081016;0.0701673836
39513479;41132880;0.0338233462
39513479;41379175;0.14157169
39513480;40157145;0.0353227787
39513480;40263369;0.1726891403
39513480;41252136;0.0518067421
39513480;41535841;0.1131839439
39513492;41259035;0.0707396032
39514710;39851039;0.1698277419
39514711;39566734;0.0642981305
39514711;39691598;0.0623371798
39514711;40194104;0.1709946771
39514711;40401081;0.050761682
39514711;40457177;0.1960494038
39514711;40516752;0.0612276291
39514711;40791329;0.0075810448
39514711;41322890;0.0136583329
39514711;41384185;0.0438396344
39514711;41458700;0.0275563416
39514711;41461085;0.1034423931
39514711;41486967;0.0634710764
39514720;39514742;0.1282208655
39514720;39673959;0.0787983088
39514720;39804510;0.0787983088
39514720;39883073;0.0463519463
39514720;39928170;0.0656652573
39514720;39945248;0.0393991544
39514720;39965228;0.049248943
39514720;40060729;0.0358174131
39514720;40116426;0.0619773847
39514720;40138132;0.0763364905
39514720;40157141;0.1068507213
39514720;40163010;0.0606140837
39514720;40235027;0.0787983088
39514720;40327111;0.098497886
39514720;40342983;0.2663458809
39514720;40388361;0.0875536764
39514720;40437669;0.084368817
39514720;40450264;0.3727914128
39514720;40487716;0.1299563211
39514720;40490405;0.0218884191
39514720;40490408;0.0656652573
39514720;40632604;0.0562845063
39514720;40671224;0.0525322059
39514720;40694192;0.0303070418
39514720;40749392;0.0303070418
39514720;40786735;0.014174536
39514720;40976747;0.0583316562
39514720;41132880;0.0525322059
39514720;41153193;0.0414727941
39514720;41216616;0.1254405213
39514720;41216771;0.0375230042
39514720;41343223;0.0525322059
39514720;41379119;0.0086591548
39514720;41405951;0.1026331538
39514720;41422152;0.049248943
39514720;41435654;0.098497886
39514720;41460485;0.0225138025
39514720;41547970;0.0291845588
39514732;39724476;0.2497520501
39514732;40308342;0.4693375377
39514732;40791329;0.0086121397
39514739;39577307;0.1954185056
39514739;39765297;0.3293116002
39514739;40187237;0.2751053173
39514739;40660386;0.0687763293
39514739;40947442;0.1336522381
39514739;40976748;0.2751053173
39514739;41014561;0.1000382972
39514739;41259043;0.037945561
39514739;41344361;0.0647306629
39514739;41379111;0.1100421269
39514742;39980704;0.063883135
39514742;40037737;0.0567850089
39514742;40101702;0.0534332038
39514742;40157141;0.085480577
39514742;40814638;0.0730092971
39514742;40827037;0.0691787466
39514742;41507204;0.12776627
39514751;41379252;0.3510337605
39514759;39850940;0.6335378425
39514759;39965228;0.0830209354
39514759;40656852;0.1443859497
39514759;40764077;0.0534762777
39514759;41075166;0.2213891611
39514771;39768783;0.1600118475
39514771;39950311;0.0192606853
39514771;40450259;0.2006609061
39514779;39873348;0.2469000133
39514779;39942051;0.4264636593
39514779;40143702;0.3127400168
39514779;40481844;0.5863875316
39514779;41322890;0.0593810159
39514779;41379225;0.1675392947
39514779;41474828;0.2931937658
39518202;39604429;0.1193681939
39518202;39838842;0.0202318973
39518202;39861454;0.0776912234
39518202;39896408;0.1326313266
39518202;39945248;0.0621529788
39518202;40075314;0.0994734949
39518202;40138132;0.0702165846
39518202;40480157;0.0518992147
39518202;40490405;0.0345294326
39518202;40791329;0.0061234462
39518202;41081016;0.0918216876
39518202;41108492;0.1705259913
39518202;41379119;0.0136599953
39518202;41384185;0.05425827
39518202;41401658;0.1705259913
39518211;40060728;0.2122378594
39518211;40304873;0.2939713662
39518211;41313077;0.2973523291
39530990;39862778;0.4922402803
39530990;41075299;0.1845901051
39530990;41379225;0.1582200901
39530994;39864305;0.0733230066
39530994;41357304;0.0266369919
39530996;39592332;0.1836419806
39530996;39673959;0.0752959994
39530996;39714650;0.1139457559
39530996;39835050;0.1227505031
39530996;39968551;0.0242890321
39530996;40694192;0.0289599998
39530996;40749392;0.0289599998
39530996;40786735;0.0114084848
39530996;40827037;0.0427296584
39530996;40976747;0.0524911042
39530996;41132880;0.0497791943
39530996;41343223;0.050197333
39530996;41457516;0.0201807545
39530996;41474824;0.0344392932
39538138;39808099;0.0909081126
39538138;40194118;0.0798526024
39538138;40672156;0.1626055551
39538138;41459651;0.1348676926
39560776;39819249;0.1262631713
39560776;40517291;0.2777789768
39560776;40695954;0.2314824807
39563537;39714667;0.5133770184
39563537;39950311;0.0332744364
39563537;41031768;0.5133770184
39563537;41205057;0.2994699274
39563537;41259035;0.083573003
39563537;41281994;1.3519124164
39564885;39850937;0.029733324
39564885;39952832;0.1073399582
39564885;40221366;0.1453424324
39564885;40260792;0.1717439331
39564885;40469849;0.0843096915
39564885;40478266;0.1637801437
39564885;40480998;0.093677435
39564885;40580459;0.0766451741
39564885;41005802;0.1863748961
39564885;41188978;0.0495990392
39564885;41322890;0.0250926352
39564885;41357304;0.017286861
39564885;41379176;0.2939713662
39564885;41379226;0.0856994789
39564889;39883152;0.0526126746
39566715;40116426;0.0488185287
39566715;40138132;0.0530828987
39566715;40143702;0.0459098594
39566715;40507847;0.0765164323
39566715;40642347;0.229549297
39566715;40642647;0.1721619728
39566715;40786735;0.0212901548
39566715;41322890;0.0095906006
39566715;41379225;0.0270591946
39566734;39566735;0.1041802351
39566734;39652197;0.1584014139
39566734;39697338;0.0850135012
39566734;39819417;0.0500079419
39566734;39847902;0.0700598911
39566734;39950313;0.0265063474
39566734;40101702;0.0292964892
39566734;40157148;0.0670479754
39566734;40194104;0.0571538938
39566734;40200053;0.0266699137
39566734;40401081;0.0394284281
39566734;40437675;0.0362757265
39566734;40439400;0.1660057968
39566734;40457177;0.104559682
39566734;40545194;0.0531465313
39566734;40580455;0.02983064
39566734;40645036;0.0521028792
39566734;40695952;0.1254716184
39566734;40791329;0.0070701717
39566734;41142677;0.130798311
39566734;41165317;0.0328595545
39566734;41205013;0.104559682
39566734;41379119;0.0059209349
39566734;41379121;0.0096011689
39566734;41379124;0.0359203383
39566734;41379258;0.0359203383
39566734;41384185;0.0620236389
39566734;41384724;0.0218208385
39566734;41457516;0.0232617103
39566734;41458700;0.0235918566
39566734;41486967;0.0296374575
39566735;39819417;0.1737792054
39572625;39624677;0.3342796138
39572629;41322893;0.0514719708
39572630;39572631;1.6014460955
39572630;39619143;0.2263678878
39572630;39851039;0.3686477485
39572630;40791329;0.013381353
39572631;39851039;0.5338153652
39577307;39768782;0.1464327019
39577307;39768783;0.1202575419
39577307;39950311;0.0169465195
39577307;40068795;0.223335435
39577307;40660386;0.0915204387
39577309;39705634;0.1525279474
39577309;39768783;0.1314139633
39577309;40258358;0.1886431293
39577309;40396778;0.1920914753
39577309;40439774;0.264100381
39577309;41550220;0.5084264915
39577311;39759189;0.1137633244
39577311;39835060;0.1703440614
39577311;39848631;0.2006764771
39577311;39861456;0.3019378335
39577311;39883152;0.0362120949
39577311;40527011;0.4707572331
39577311;41135236;0.1419533845
39577311;41259035;0.0887675686
39577311;41259043;0.0927552855
39577311;41322893;0.0340897554
39577311;41379253;0.1892711793
39577311;41532133;0.0419871793
39577555;39976331;0.2213097185
39577555;40263368;0.3144281413
39577555;40486829;0.0954576805
39577555;40680992;0.4080039756
39577555;40764077;0.1095995591
39577555;40830698;0.2096187608
39577555;40830699;0.4065569388
39577555;41247864;0.1886568848
39577555;41466533;0.1572140706
39579189;40478266;0.2490978764
39579661;39861454;0.0563854887
39579661;39945248;0.0536165827
39579661;40053590;0.190143376
39579661;40490405;0.0250602172
39579661;40660386;0.0759726395
39579661;41379119;0.0352728188
39579661;41506743;0.1380860906
39579663;39850954;0.0704794985
39579663;40414978;0.214757903
39579663;40964681;0.1950750798
39579663;41075166;0.4071911477
39579663;41075171;0.366878389
39579667;39673959;0.044954293
39579667;39954992;0.051716346
39579667;40194100;0.1944382002
39579667;40215542;0.0207789226
39579667;40270129;0.0345691937
39579667;40545194;0.037337707
39579667;40710192;0.2139877044
39579667;40755194;0.103707581
39579667;40786735;0.0112680204
39579667;40976744;0.0512551512
39579667;41346110;0.0455645851
39579667;41422152;0.0280964331
39579667;41516905;0.0367450933
39579673;40157145;0.0380930357
39579673;41094108;0.1595205569
39579678;39608232;0.1731644728
39590798;39781205;0.1512122269
39590798;39903081;0.0898101947
39590798;39939076;0.2245254867
39590798;39942051;0.0951024713
39590798;39958369;0.119432765
39590798;40060729;0.0507169731
39590798;40200056;0.0816456315
39590798;40249006;0.0464460753
39590798;40433457;0.0836029355
39590798;40508473;0.2731382394
39590798;40827037;0.0917781658
39590798;41000359;0.0951024713
39590798;41048288;0.0569082327
39590798;41094109;0.0372461236
39590798;41160687;0.0372461236
39590798;41247857;0.0747233703
39590798;41275780;0.1399783178
39590798;41314555;0.1020169979
39590798;41430441;0.0689854548
39590798;41460485;0.0318792402
39590798;41474824;0.030667863
39598777;39916050;0.0710509253
39598777;40337994;0.1719384522
39598780;39611650;0.2311934417
39598780;39630755;0.4835391626
39598780;39663263;0.5086255717
39598780;39950311;0.0201531814
39598780;40157145;0.0494668998
39598780;40335013;0.128031976
39598780;41535841;0.1360339745
39604414;40442460;0.0843252586
39604414;40495402;0.0903075745
39604414;41346115;0.1686505172
39604414;41379346;0.1180553621
39604429;39726194;0.039406626
39604429;39838842;0.0121391384
39604429;39896408;0.0795787959
39604429;39950313;0.0597136924
39604429;39965228;0.0546638234
39604429;40075314;0.059684097
39604429;40101702;0.0659993442
39604429;40138132;0.0421299508
39604429;40200053;0.044133524
39604429;40401081;0.0435546918
39604429;40480157;0.0311395288
39604429;40791329;0.0082751033
39604429;40947963;0.1351912416
39604429;40948826;0.0827539145
39604429;41081016;0.0550930126
39604429;41108492;0.1023155948
39604429;41157851;0.2068847862
39604429;41165317;0.0416486273
39604429;41205013;0.1379231908
39604429;41384185;0.0701703777
39604429;41384724;0.0507863597
39604429;41401658;0.1023155948
39604429;41550217;0.0919487939
39608232;39873348;0.0184640651
39608232;39960458;0.0316021813
39608232;40053594;0.0227113008
39608232;40071181;0.0159385274
39608232;40116426;0.0315581012
39608232;40143702;0.0127508219
39608232;40304871;0.0316421204
39608232;40385142;0.0565152816
39608232;40388361;0.0233578108
39608232;40439861;0.0112507252
39608232;40456210;0.04722476
39608232;40481843;0.0523906162
39608232;40481844;0.0239077911
39608232;40490408;0.0220230226
39608232;40490410;0.0461396716
39608232;40490412;0.0382524657
39608232;40495396;0.0283587102
39608232;40503838;0.0441152343
39608232;40632595;0.0191262328
39608232;40642647;0.0523906162
39608232;40660384;0.0119538955
39608232;40771199;0.0260997801
39608232;40771200;0.0304346342
39608232;40827037;0.0098945129
39608232;40964681;0.052587755
39608232;40984612;0.0330772444
39608232;41075299;0.0131469387
39608232;41103843;0.0118981455
39608232;41205018;0.0199824455
39608232;41205019;0.0239077911
39608232;41322890;0.0033452693
39608232;41379225;0.0068307974
39608232;41414828;0.0143920188
39608232;41530724;0.0187511328
39611650;39630755;0.1606397218
39611650;39663263;0.1849547534
39611650;40157145;0.0181533411
39611650;41094108;0.0570290051
39611650;41201038;0.0858221837
39611650;41252136;0.0266249002
39619139;39769698;0.4226012457
39619141;40060729;0.0573412525
39619141;40157141;0.1051256296
39619141;40327110;0.9550846109
39619141;40363681;0.4205025184
39619141;40749392;0.0485195214
39619141;40814320;0.0788442222
39619141;41153193;0.0663951345
39619141;41379119;0.0138627204
39619141;41405951;0.114682505
39619141;41460485;0.036043073
39619141;41547970;0.046722502
39619143;39851039;0.0754559626
39619143;39976334;0.0640989889
39619143;40632831;0.0376937022
39619143;40764077;0.0283147611
39619143;40791329;0.0120490468
39619143;41205020;0.0656299771
39619143;41282857;0.1528997101
39619143;41282859;0.0301617884
39619143;41282861;0.026193132
39619143;41379110;0.0651073039
39619143;41379119;0.0078701137
39619143;41379121;0.018751535
39619143;41379224;0.0716180342
39619143;41435654;0.0721113626
39619143;41506743;0.061777182
39619143;41535837;0.1100169394
39619144;39624675;0.1009868465
39619144;39768786;0.5132604569
39619144;39883152;0.0296111802
39619144;39945246;0.7698906853
39619144;39950313;0.0733229224
39619144;40249002;0.4970222916
39619144;40382013;0.3111703014
39619144;40490884;0.1333587006
39619144;40791329;0.0075851299
39619144;41379111;0.1432010176
39619144;41507214;0.0772225452
39619145;40445263;0.7201052956
39619145;40461961;0.238154795
39619145;41216773;0.4286786309
39624675;39950311;0.0461638698
39624675;40101705;0.055713269
39624675;40488300;0.0787129235
39624675;41307195;0.0675444636
39624675;41532136;0.083671708
39624675;41532139;0.0612211627
39624677;40481752;0.3228259797
39624677;40481754;0.1946077159
39624679;40490883;0.0876140644
39630755;39663263;0.2260558097
39630755;40335013;0.0654794821
39630755;41252136;0.0371050398
39641020;40495396;0.2104338671
39641024;41454927;0.0942315047
39641027;40481844;0.6274362526
39641027;40751374;0.8365816701
39641027;41075299;0.2091454175
39652197;39950313;0.038057715
39652197;40101702;0.0420637903
39652197;40577678;0.0636015213
39652197;41142677;0.0974269616
39652197;41379110;0.089631867
39652197;41379119;0.0108346213
39652197;41401658;0.1859932792
39652201;40302985;0.2790168187
39652201;41322890;0.0525981748
39652201;41486967;0.1477147864
39663054;41205057;0.4019388011
39663238;40028111;0.4695728929
39663256;40656852;0.4496261037
39663257;41461085;0.1706295457
39663263;39950311;0.0195888454
39663263;41252136;0.0705198436
39670218;40486829;0.1117894655
39670218;40680992;0.4538092678
39670218;40764077;0.0840387533
39670218;40830694;0.7563487797
39670218;40964679;0.5775789049
39670218;41182868;0.3850526033
39673959;39804510;0.0929743637
39673959;39835050;0.0828255994
39673959;39839519;0.1687342124
39673959;39883073;0.0546908022
39673959;39928170;0.0525322059
39673959;39945248;0.0315193235
39673959;39965228;0.0581089773
39673959;39968551;0.0377058612
39673959;39976907;0.0327287742
39673959;40060729;0.0286539305
39673959;40092690;0.0639982869
39673959;40106095;0.1963726449
39673959;40138132;0.0370815571
39673959;40163010;0.0484912669
39673959;40215544;0.1278558761
39673959;40228012;0.0799978586
39673959;40235027;0.063038647
39673959;40327111;0.1162179546
39673959;40342983;0.1472794837
39673959;40388361;0.1033048486
39673959;40450264;0.2324359093
39673959;40490405;0.0258262121
39673959;40490408;0.0774786364
39673959;40632604;0.045027605
39673959;40645036;0.0581802608
39673959;40671224;0.0977368841
39673959;40694192;0.0735125879
39673959;40718091;0.0619101312
39673959;40749392;0.0735125879
39673959;40786735;0.0464931243
39673959;40791329;0.0029020588
39673959;40800619;0.0457130621
39673959;40976747;0.0511485017
39673959;40984612;0.0581802608
39673959;41048296;0.0736397418
39673959;41081016;0.0453167642
39673959;41109138;0.0310062071
39673959;41132880;0.0619829091
39673959;41153193;0.0331782353
39673959;41216616;0.1306991659
39673959;41216771;0.0698120601
39673959;41343223;0.0972428309
39673959;41351575;0.0492294515
39673959;41352050;0.0246147257
39673959;41379119;0.0069273238
39673959;41384185;0.0267780879
39673959;41422152;0.1199211302
39673959;41435654;0.0787983088
39673959;41453851;0.1279965738
39673959;41460485;0.039497956
39673959;41474824;0.0237030692
39673959;41495052;0.0619101312
39673959;41507198;0.0799978586
39673959;41519875;0.0674950536
39673959;41536445;0.0581802608
39673959;41547970;0.0344349495
39673961;41516906;0.2034917917
39673966;40159963;0.1299689791
39675639;39769941;0.1325477399
39675639;39922086;0.0655487751
39675639;40087940;0.1597832486
